created_at,Polarity,Subjectivity,Aggregate Score
2020/4/19,0.227272727,0.545454545,0.386363636
2020/4/19,-1,1,0
2020/4/19,-0.066666667,0.916666667,0.425
2020/4/19,0.4,1,0.7
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0.1875,0.4375,0.3125
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,-0.333333333,0.666666667,0.166666667
2020/4/19,0,0,0
2020/4/19,0.5,0.5,0.5
2020/4/19,0.91,0.78,0.845
2020/4/19,-0.4,0.4,0
2020/4/19,-0.333333333,0.75,0.208333333
2020/4/19,0.15,0.875,0.5125
2020/4/19,-0.2,0,-0.1
2020/4/19,0,0,0
2020/4/19,0.125,0.166666667,0.145833333
2020/4/19,0.2,0.95,0.575
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,-0.232142857,0.595238095,0.181547619
2020/4/19,0.05,0.65,0.35
2020/4/19,0.416666667,0.466666667,0.441666667
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0.375,0.75,0.5625
2020/4/19,0.193181818,0.527272727,0.360227273
2020/4/19,0.7,0.9,0.8
2020/4/19,0.233333333,0.5,0.366666667
2020/4/19,-0.5,1,0.25
2020/4/19,0.266233766,0.538961039,0.402597403
2020/4/19,-0.25,0.633333333,0.191666667
2020/4/19,0.136363636,0.454545455,0.295454545
2020/4/19,-0.5,0.5,0
2020/4/19,0,0.5,0.25
2020/4/19,0.5,0.9,0.7
2020/4/19,0.014015152,0.377272727,0.195643939
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,-0.125,0.375,0.125
2020/4/19,0.072222222,0.338888889,0.205555556
2020/4/19,0,0,0
2020/4/19,-0.3,0.4,0.05
2020/4/19,0.2,0.9,0.55
2020/4/19,0,0,0
2020/4/19,0,0.283333333,0.141666667
2020/4/19,0,0,0
2020/4/19,0.088095238,0.295238095,0.191666667
2020/4/19,0.4,1,0.7
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,-0.208333333,0.458333333,0.125
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0.375,0.1875
2020/4/19,0,0,0
2020/4/19,0,0.1,0.05
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,-0.18,0.326666667,0.073333333
2020/4/19,0.45,0.95,0.7
2020/4/19,0.3,0.5,0.4
2020/4/19,0.136363636,0.454545455,0.295454545
2020/4/19,0.433333333,0.833333333,0.633333333
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0.033333333,0.066666667,0.05
2020/4/19,0.116666667,0.55,0.333333333
2020/4/19,0.025,0.6375,0.33125
2020/4/19,0.5,0.5,0.5
2020/4/19,0.1,0.083333333,0.091666667
2020/4/19,0,0,0
2020/4/19,0.6,1,0.8
2020/4/19,0.131493506,0.37987013,0.255681818
2020/4/19,0.25,0.25,0.25
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,-0.040909091,0.438636364,0.198863636
2020/4/19,0.136363636,0.454545455,0.295454545
2020/4/19,0.045454545,0.3,0.172727273
2020/4/19,-0.031818182,0.427272727,0.197727273
2020/4/19,0.16,0.54,0.35
2020/4/19,-0.208333333,1,0.395833333
2020/4/19,-0.25,0.4,0.075
2020/4/19,0.25,0.6,0.425
2020/4/19,-0.287878788,0.484848485,0.098484848
2020/4/19,0.227272727,0.545454545,0.386363636
2020/4/19,0.125,0.625,0.375
2020/4/19,0,0,0
2020/4/19,0.1,1,0.55
2020/4/19,0.34,0.48,0.41
2020/4/19,-0.035714286,0.321428571,0.142857143
2020/4/19,0.2375,0.6375,0.4375
2020/4/19,0,0,0
2020/4/19,0.291666667,0.717592593,0.50462963
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0.178787879,0.351515152,0.265151515
2020/4/19,-0.456356027,0.62952381,0.086583891
2020/4/19,0,0,0
2020/4/19,-0.1,0.1,0
2020/4/19,0,0,0
2020/4/19,0.25,0.75,0.5
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0.2,0.6,0.4
2020/4/19,0.13125,0.9,0.515625
2020/4/19,0.136363636,0.454545455,0.295454545
2020/4/19,0.136363636,0.5,0.318181818
2020/4/19,0.178571429,0.50952381,0.344047619
2020/4/19,-0.125,1,0.4375
2020/4/19,0.4,1,0.7
2020/4/19,0.258333333,0.625,0.441666667
2020/4/19,-0.15,0.25,0.05
2020/4/19,0.1,1,0.55
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0.227272727,0.545454545,0.386363636
2020/4/19,0,0,0
2020/4/19,0.136363636,0.454545455,0.295454545
2020/4/19,-0.036363636,0.472727273,0.218181818
2020/4/19,0,1,0.5
2020/4/19,0,0.5,0.25
2020/4/19,0.142857143,0.267857143,0.205357143
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0.5,0.5,0.5
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,-0.3,0.4,0.05
2020/4/19,-0.191666667,0.491666667,0.15
2020/4/19,0.16,0.54,0.35
2020/4/19,0.8,1,0.9
2020/4/19,0,1,0.5
2020/4/19,0,0,0
2020/4/19,0.5,0.5,0.5
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0.170454545,0.5,0.335227273
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,-0.3,0.5,0.1
2020/4/19,-0.333333333,0.666666667,0.166666667
2020/4/19,0.4,0.8,0.6
2020/4/19,0.25,0.333333333,0.291666667
2020/4/19,0.1,0.233333333,0.166666667
2020/4/19,-0.483333333,0.7,0.108333333
2020/4/19,-0.141666667,0.583333333,0.220833333
2020/4/19,0,0,0
2020/4/19,-0.8,0.9,0.05
2020/4/19,0.5,1,0.75
2020/4/19,-0.15,0.25,0.05
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0.267272727,0.550909091,0.409090909
2020/4/19,0.5,1,0.75
2020/4/19,0,0,0
2020/4/19,0.25,0.55,0.4
2020/4/19,-0.1,0.255555556,0.077777778
2020/4/19,0,0,0
2020/4/19,0.575,0.525,0.55
2020/4/19,0,0,0
2020/4/19,0,0.05,0.025
2020/4/19,0,0.1,0.05
2020/4/19,0.7,0.6,0.65
2020/4/19,0.6,0.633333333,0.616666667
2020/4/19,0,1,0.5
2020/4/19,-0.125,0.375,0.125
2020/4/19,0,0,0
2020/4/19,-0.125,0.125,0
2020/4/19,0,0,0
2020/4/19,0.090909091,0.553030303,0.321969697
2020/4/19,0.1,0.1,0.1
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/19,0.329166667,0.495833333,0.4125
2020/4/19,0,0,0
2020/4/19,0.2,0.8,0.5
2020/4/19,0,0,0
2020/4/19,0.1,0.1,0.1
2020/4/19,0,1,0.5
2020/4/19,-0.3,0.6,0.15
2020/4/19,0,0,0
2020/4/19,0,0,0
2020/4/22,0.1,1,0.55
2020/4/22,0,0.5,0.25
2020/4/22,0,0,0
2020/4/22,0.8,0.75,0.775
2020/4/22,0.05,0.427777778,0.238888889
2020/4/22,0.1,0.171428571,0.135714286
2020/4/22,0.6,1,0.8
2020/4/22,-0.155555556,0.288888889,0.066666667
2020/4/22,0.2375,0.3125,0.275
2020/4/22,0,0,0
2020/4/22,0.193181818,0.393939394,0.293560606
2020/4/22,0,0,0
2020/4/22,-0.133333333,0.6,0.233333333
2020/4/22,0.054166667,0.166666667,0.110416667
2020/4/22,-0.1,0.1,0
2020/4/22,0.4,0.55,0.475
2020/4/22,0.4,0.375,0.3875
2020/4/22,0.5,0.5,0.5
2020/4/22,-0.125,0.233333333,0.054166667
2020/4/22,0,0,0
2020/4/22,-0.25,0.4,0.075
2020/4/22,-0.077777778,0.177777778,0.05
2020/4/22,0.113636364,0.272727273,0.193181818
2020/4/22,0.5,1,0.75
2020/4/22,-0.031818182,0.377272727,0.172727273
2020/4/22,0.016666667,0.2,0.108333333
2020/4/22,0,1,0.5
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.05,0.2,0.075
2020/4/22,1,1,1
2020/4/22,0.1,0.3,0.2
2020/4/22,0,0.125,0.0625
2020/4/22,0.463636364,0.672727273,0.568181818
2020/4/22,0,0,0
2020/4/22,-1,1,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.5,0.5,0.5
2020/4/22,-0.05,0.25,0.1
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.05,0.05,0.05
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.28,0.557142857,0.418571429
2020/4/22,0.5,0.5,0.5
2020/4/22,0.25,0.45,0.35
2020/4/22,0.325,0.325,0.325
2020/4/22,-0.333333333,0.666666667,0.166666667
2020/4/22,0,0,0
2020/4/22,0.25,0.478571429,0.364285714
2020/4/22,0.15625,0.5,0.328125
2020/4/22,0,0,0
2020/4/22,0.233333333,0.466666667,0.35
2020/4/22,0,0.5,0.25
2020/4/22,-0.1,1,0.45
2020/4/22,0,0,0
2020/4/22,0.234090909,0.563636364,0.398863636
2020/4/22,0.1,0.3,0.2
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.3375,0.5625,0.45
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,1,0.5
2020/4/22,0.033333333,0.422222222,0.227777778
2020/4/22,0.136363636,0.454545455,0.295454545
2020/4/22,0,0,0
2020/4/22,-0.060185185,0.30462963,0.122222222
2020/4/22,0,0,0
2020/4/22,-0.065909091,0.513636364,0.223863636
2020/4/22,-0.02,0.406666667,0.193333333
2020/4/22,0,0,0
2020/4/22,0.2,0.424242424,0.312121212
2020/4/22,-0.2,0.1,-0.05
2020/4/22,0.3,0,0.15
2020/4/22,0.1,0.2,0.15
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.257575758,0.636363636,0.446969697
2020/4/22,0.2,0.1,0.15
2020/4/22,-0.7,0.9,0.1
2020/4/22,-0.8,0.9,0.05
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.15,0.333333333,0.241666667
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.371428571,0.845238095,0.236904762
2020/4/22,0.5,1,0.75
2020/4/22,-0.35,0.65,0.15
2020/4/22,0.133333333,0.833333333,0.483333333
2020/4/22,-0.017857143,0.339285714,0.160714286
2020/4/22,0,0,0
2020/4/22,0.1,0.4,0.25
2020/4/22,-0.1,0.1,0
2020/4/22,0,0,0
2020/4/22,0.378787879,0.618181818,0.498484848
2020/4/22,-0.077777778,0.177777778,0.05
2020/4/22,-0.166666667,0.133333333,-0.016666667
2020/4/22,0.181818182,0.5,0.340909091
2020/4/22,0.268181818,0.627272727,0.447727273
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.125,0.375,0.125
2020/4/22,-0.266666667,0.4,0.066666667
2020/4/22,0,0,0
2020/4/22,0.234848485,0.477272727,0.356060606
2020/4/22,0.5,0.5,0.5
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.255555556,0.577777778,0.416666667
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.7,0.666666667,-0.016666667
2020/4/22,0,0,0
2020/4/22,0.066666667,0.633333333,0.35
2020/4/22,0,0,0
2020/4/22,0.5,1,0.75
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.1875,0.4875,0.3375
2020/4/22,0,0,0
2020/4/22,-0.05,0.75,0.35
2020/4/22,0.25,0.333333333,0.291666667
2020/4/22,0.181818182,0.5,0.340909091
2020/4/22,0,0.066666667,0.033333333
2020/4/22,0.039545455,0.406818182,0.223181818
2020/4/22,0.325,0.5,0.4125
2020/4/22,0.325,0.666666667,0.495833333
2020/4/22,0,0,0
2020/4/22,-0.0625,0.1875,0.0625
2020/4/22,0.4,0.8,0.6
2020/4/22,0.5,0.5,0.5
2020/4/22,0.204545455,0.444444444,0.324494949
2020/4/22,0.227272727,0.545454545,0.386363636
2020/4/22,0,0.4,0.2
2020/4/22,0,0.066666667,0.033333333
2020/4/22,0,0,0
2020/4/22,-0.5,0.3,-0.1
2020/4/22,0,0,0
2020/4/22,-0.333333333,0.666666667,0.166666667
2020/4/22,0.1875,0.4875,0.3375
2020/4/22,0.228125,0.4375,0.3328125
2020/4/22,0.2,0.3,0.25
2020/4/22,0,0,0
2020/4/22,0.166666667,0.5,0.333333333
2020/4/22,0,0,0
2020/4/22,-0.5,1,0.25
2020/4/22,0.333333333,1,0.666666667
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.068181818,0.727272727,0.397727273
2020/4/22,0.1,0.1,0.1
2020/4/22,0,0,0
2020/4/22,0.2275,0.5725,0.4
2020/4/22,0,0,0
2020/4/22,0.181818182,0.5,0.340909091
2020/4/22,0.4,0.6,0.5
2020/4/22,0.125,0.166666667,0.145833333
2020/4/22,0.05,0.7,0.375
2020/4/22,0.068181818,0.227272727,0.147727273
2020/4/22,0.227272727,0.545454545,0.386363636
2020/4/22,0.25,0.333333333,0.291666667
2020/4/22,0,0,0
2020/4/22,0.5,0.5,0.5
2020/4/22,-0.1,0.6,0.25
2020/4/22,0.25,0.5,0.375
2020/4/22,0.3,0.5,0.4
2020/4/22,0,0,0
2020/4/22,0.5,0.5,0.5
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.212121212,0.651515152,0.431818182
2020/4/22,0,0,0
2020/4/22,0.015340909,0.475,0.245170455
2020/4/22,0.2,0.2,0.2
2020/4/22,0.266666667,0.633333333,0.45
2020/4/22,0.1,0.9,0.5
2020/4/22,-0.4,0.7,0.15
2020/4/22,0,0,0
2020/4/22,0.225,0.616666667,0.420833333
2020/4/22,0,0,0
2020/4/22,0.014285714,0.257142857,0.135714286
2020/4/22,0,0,0
2020/4/22,0.181818182,0.5,0.340909091
2020/4/22,0.183333333,0.733333333,0.458333333
2020/4/22,-0.01875,0.3,0.140625
2020/4/22,0.227272727,0.545454545,0.386363636
2020/4/22,0.2,0.2,0.2
2020/4/22,0.1,0.4,0.25
2020/4/22,-0.1,1,0.45
2020/4/22,-0.041666667,0.480555556,0.219444444
2020/4/22,0.040340909,0.188636364,0.114488636
2020/4/22,0,0,0
2020/4/22,-0.033333333,0.466666667,0.216666667
2020/4/22,0,0.1,0.05
2020/4/22,0.75,0.75,0.75
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.125,0.375,0.125
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.041666667,0.258333333,0.108333333
2020/4/22,-0.133333333,0.75,0.308333333
2020/4/22,0.1,0.2,0.15
2020/4/22,0.5,0.5,0.5
2020/4/22,-0.125,0.375,0.125
2020/4/22,0.275,0.525,0.4
2020/4/22,-0.166666667,0.433333333,0.133333333
2020/4/22,0,0,0
2020/4/22,0.5,0.5,0.5
2020/4/22,0,0,0
2020/4/22,0.227272727,0.545454545,0.386363636
2020/4/22,0.2,0.2,0.2
2020/4/22,0,0,0
2020/4/22,0.5,1,0.75
2020/4/22,0,0,0
2020/4/22,0,0.25,0.125
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.4,0.6,0.1
2020/4/22,0,0,0
2020/4/22,0.136363636,0.454545455,0.295454545
2020/4/22,0,0.055555556,0.027777778
2020/4/22,0,0,0
2020/4/22,0,0.1,0.05
2020/4/22,-0.2,0,-0.1
2020/4/22,0,0.357142857,0.178571429
2020/4/22,0,0,0
2020/4/22,-0.023809524,0.147619048,0.061904762
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.15,0.3,0.225
2020/4/22,0.45,0.7,0.575
2020/4/22,0.433333333,0.416666667,0.425
2020/4/22,0.178787879,0.734848485,0.456818182
2020/4/22,-0.155555556,0.288888889,0.066666667
2020/4/22,-0.137037037,0.292592593,0.077777778
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.1,0.3,0.1
2020/4/22,0,0,0
2020/4/22,-0.15,0.758333333,0.304166667
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.333333333,0.366666667,0.016666667
2020/4/22,-0.05,0.38125,0.165625
2020/4/22,-0.15,0.4,0.125
2020/4/22,0.09,0.37,0.23
2020/4/22,-0.1,0.5,0.2
2020/4/22,0.168181818,0.327272727,0.247727273
2020/4/22,0.068181818,0.25,0.159090909
2020/4/22,0,0,0
2020/4/22,0.1625,0.34375,0.253125
2020/4/22,0.166666667,0.466666667,0.316666667
2020/4/22,0.5,0.5,0.5
2020/4/22,0.5,0.2,0.35
2020/4/22,0,0,0
2020/4/22,0.25,0.75,0.5
2020/4/22,0.5,0.5,0.5
2020/4/22,0,0,0
2020/4/22,-0.05,0.1125,0.03125
2020/4/22,0.285714286,0.535714286,0.410714286
2020/4/22,0.575,0.675,0.625
2020/4/22,-0.15,0.3,0.075
2020/4/22,0.291666667,0.458333333,0.375
2020/4/22,0,0.5,0.25
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.333333333,0.416666667,0.375
2020/4/22,0,0,0
2020/4/22,0.209090909,0.688636364,0.448863636
2020/4/22,0,0,0
2020/4/22,0.136363636,0.454545455,0.295454545
2020/4/22,0,0,0
2020/4/22,0.4,0.4,0.4
2020/4/22,0.366666667,0.933333333,0.65
2020/4/22,0,0.5,0.25
2020/4/22,0,0,0
2020/4/22,0,0.666666667,0.333333333
2020/4/22,0,0,0
2020/4/22,0,0.3,0.15
2020/4/22,0.25,0.5,0.375
2020/4/22,0.05,0.65,0.35
2020/4/22,0.3,0,0.15
2020/4/22,0,0.5,0.25
2020/4/22,0.5,0.5,0.5
2020/4/22,0.321875,0.5625,0.4421875
2020/4/22,1,0.3,0.65
2020/4/22,0.033333333,0.066666667,0.05
2020/4/22,-0.181818182,0.75,0.284090909
2020/4/22,0.1,0.45,0.275
2020/4/22,-0.166666667,0.6,0.216666667
2020/4/22,0,0.333333333,0.166666667
2020/4/22,0,0,0
2020/4/22,-0.2625,0.4875,0.1125
2020/4/22,-0.0625,0.220833333,0.079166667
2020/4/22,-0.5,1,0.25
2020/4/22,-0.3125,0.6875,0.1875
2020/4/22,0,1,0.5
2020/4/22,-0.5,0.5,0
2020/4/22,-0.1125,0.2,0.04375
2020/4/22,-0.5,1,0.25
,0,0,0
en,0,0,0
2020/4/22,0,1,0.5
2020/4/22,0.7,0.8,0.75
2020/4/22,0.2,0.3,0.25
2020/4/22,0.5,0.5,0.5
2020/4/22,0.05,0.45,0.25
2020/4/22,0.2,0.2,0.2
2020/4/22,0.25,0.25,0.25
2020/4/22,0,0,0
2020/4/22,0.25,0.75,0.5
2020/4/22,1,0.3,0.65
2020/4/22,0,0.4,0.2
2020/4/22,0.1,0.3,0.2
2020/4/22,0.125,0.25,0.1875
2020/4/22,0,0,0
2020/4/22,0.1,0,0.05
2020/4/22,0.181818182,0.5,0.340909091
2020/4/22,-0.044444444,0.633333333,0.294444444
2020/4/22,0,0,0
2020/4/22,0,1,0.5
2020/4/22,0,0,0
2020/4/22,0.087301587,0.236507937,0.161904762
2020/4/22,-0.1125,0.4,0.14375
2020/4/22,0.5,0.5,0.5
2020/4/22,0.25,0.3,0.275
2020/4/22,0.35,0.6125,0.48125
2020/4/22,0.1,0.133333333,0.116666667
2020/4/22,0.142857143,0.317857143,0.230357143
2020/4/22,0,0,0
2020/4/22,0.375,0.875,0.625
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.245454545,0.418181818,0.331818182
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.308333333,0.658333333,0.175
2020/4/22,0.2,0.2,0.2
2020/4/22,0,1,0.5
2020/4/22,0.625,0.888888889,0.756944444
2020/4/22,0,0,0
2020/4/22,0.136363636,0.5,0.318181818
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.4,0.45,0.425
2020/4/22,-0.2125,0.4,0.09375
2020/4/22,0.166666667,0.396296296,0.281481481
2020/4/22,0.068181818,0.227272727,0.147727273
2020/4/22,0.325,0.65,0.4875
2020/4/22,0,0.45,0.225
2020/4/22,0.5,1,0.75
2020/4/22,0,0,0
2020/4/22,0.263492063,0.668253968,0.465873016
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.3,0.4,0.05
2020/4/22,0,0,0
2020/4/22,0.2,0.55,0.375
2020/4/22,0,0,0
2020/4/22,-0.2,0.3,0.05
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.133333333,0.316666667,0.225
2020/4/22,-0.145833333,0.320833333,0.0875
2020/4/22,0,0,0
2020/4/22,-0.4,0.6,0.1
2020/4/22,0.259090909,0.663636364,0.461363636
2020/4/22,0,0.2,0.1
2020/4/22,1,0.3,0.65
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.144444444,0.444444444,0.294444444
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.712121212,0.366666667,0.539393939
2020/4/22,0,0,0
2020/4/22,0.5625,0.75,0.65625
2020/4/22,-0.075,0.5,0.2125
2020/4/22,0.5,1,0.75
2020/4/22,0,0,0
2020/4/22,0.227272727,0.545454545,0.386363636
2020/4/22,0.125,0.166666667,0.145833333
2020/4/22,0.3,0.8,0.55
2020/4/22,-0.266666667,0.766666667,0.25
2020/4/22,0.5,0.5,0.5
2020/4/22,-0.083333333,0.688888889,0.302777778
2020/4/22,0,0,0
2020/4/22,-0.05,0.5,0.225
2020/4/22,0.5,0.5,0.5
2020/4/22,0.6,0.875,0.7375
2020/4/22,0,0.625,0.3125
2020/4/22,0.5,0.5,0.5
2020/4/22,0.227272727,0.545454545,0.386363636
2020/4/22,0.25,0.5,0.375
2020/4/22,-0.054545455,0.684848485,0.315151515
2020/4/22,0,0,0
2020/4/22,0.25,1,0.625
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.6,1,0.8
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0.142857143,0.267857143,0.205357143
2020/4/22,0.25,0.333333333,0.291666667
2020/4/22,-0.125,0.375,0.125
2020/4/22,0.5,0.5,0.5
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0.6,0.3
2020/4/22,-0.125,0.375,0.125
2020/4/22,0.4,0.55,0.475
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.125,1,0.4375
2020/4/22,-0.016666667,0.3,0.141666667
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,0,0,0
2020/4/22,-0.055555556,0.022222222,-0.016666667
2020/4/22,-0.1625,0.4875,0.1625
2020/4/22,0.358333333,0.766666667,0.5625
2020/4/22,0.333333333,1,0.666666667
2020/4/22,0,0,0
2020/4/22,-0.016666667,0.066666667,0.025
2020/4/22,0,0.4,0.2
2020/4/22,0.136363636,0.454545455,0.295454545
2020/4/22,0,0,0
2020/4/22,0.4375,0.65,0.54375
2020/4/22,0.15,0.35,0.25
2020/4/22,0,0,0
2020/4/22,0.5,1,0.75
2020/4/22,0.05,0.4,0.225
2020/4/22,0.25,0.3,0.275
2020/4/22,0.068181818,0.602272727,0.335227273
2020/4/22,0.181818182,0.5,0.340909091
2020/4/22,-0.125,0.925,0.4
2020/4/22,0.068181818,0.227272727,0.147727273
2020/4/22,0,0.25,0.125
2020/4/22,0,0.5,0.25
2020/4/22,0,0,0
2020/4/22,-0.125,0.375,0.125
2020/4/22,0.318181818,0.477272727,0.397727273
2020/4/22,0,0,0
2020/4/22,0.125,0.125,0.125
2020/4/22,0.084848485,0.260606061,0.172727273
2020/4/22,0.05,0.666666667,0.358333333
2020/4/22,0,0.1,0.05
2020/4/22,-0.266666667,0.555555556,0.144444444
2020/4/22,-0.054545455,0.64040404,0.292929293
2020/4/22,-0.4,0.7,0.15
2020/4/22,-0.083333333,0.033333333,-0.025
2020/4/22,0,0,0
2020/4/22,0.4,1,0.7
2020/4/22,0.8,0.75,0.775
2020/4/22,-0.166666667,0.166666667,0
2020/4/22,0.194,0.576,0.385
2020/4/22,-0.086363636,0.572727273,0.243181818
2020/4/22,-0.025,0,-0.0125
2020/4/22,-0.125,0.375,0.125
2020/4/22,0,0,0
2020/4/22,0.1,0.1,0.1
2020/4/22,0.357142857,0.571428571,0.464285714
